product_name,product_price,Rate,Review,Summary,Sentiment
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,highly recommended,just perfect go for it guys,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,very poor,very bad quality product i want to refund,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,worthless,dont believe the positive reviewsthe table shakes a lot no matter how many time you tighten the screws it keeps getting lose after 2 days better to avoid,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,highly recommended,very good and sturdy table better than expected go for it,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,excellent,good,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,absolute rubbish!,product top surface have broken sunmica damaged piece vibrates a lot,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,unsatisfactory,the table is not at all stable unable to fix cross rods also measurements r not correct very much dissatisfied with the product after replacement also not at all satisfied lost trust on flipkart,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,brilliant,easy to assemble loved it,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,very poor,the product was damaged no proper guide to assemble the table hard to assemble,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,decent product,overall ok productwhile opening i found 12 dents on surfacethe only drawback is the table is not stablewhen you write something it starts moving and shaking so not made for study purposes otherwise ok for keeping things on top of it,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,great product,very good table strong,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,horrible,very bad,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,fair,good product in low budget,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,super!,product is very spacious looking good and quality also look like good and service also provide from the seller if any problem is facing during assemblingthank you,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,just wow!,super smart quality product,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,fabulous!,amezing table the price is little bit high but its ok love it must buy,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,nice product,the product is good no doubt value for moneyhowever they dont provide screw driver for assembling the table if you shifted to a new home with no tools then assembling can be difficult i have to purchase the screw driverrequesting the seller to give a screw driver as well even a cheap one would work,1
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,super!,the table is as i expected assembling is easy if you follow the guidelines they have provided they also provided one extra bolts for every set of screws happy with the product highly recommended value for money,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,really nice,nice and comfortable,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,worth every penny,goid,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,delightful,nice product,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,awesome,goodgot what i expected,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,nice,nice one but one side leg got small while you tight corner angel bar,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,simply awesome,superb,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,excellent,you can consider it buyinggood for studywork purpose,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,perfect product!,easy to assemble good quality fast deliveryhighly recommended,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,just wow!,good product value for money my suggestion is manufacturer has to keep a check point for sending screws and angle plates,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,good choice,table is good,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,awesome,good sturdy table for this budget i highly recommend this for wfh people,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,really nice,product is nice and i could have given 5 stars but one thing which i found weird is few screws are not getting fit,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,awesome,the table is sturdy and strong the matching holes during assembly are perfectly made no mismatch also in the holes plastic helicoil are provided which in turn gives tightening strength and prevents wood from being damaged overall very much satisfied,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,good quality product,it is worth of 2500,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,good,assembly was easy and quick however the product is of average quality it wobbles while writing as the table itself is lightweight,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,brilliant,very good,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,good choice,good product,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,2,expected a better product,shaking too much and length is small,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,worth the money,good product within this range it looks stylish and serves the desired purpose,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,1,absolute rubbish!,fitting not proper,1
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,great product,nyc for laptop or study table nd its easy assembling,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,excellent,good,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,pretty good,timely delivery legs if bit more sturdy should make it excellent in this category,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,fair,damage in the corner mismatch of two screws and fitting thread,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,2,not good,more stability is required,1
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,nice,two issues found 1top surface corner found damage 21side screw unable to fit due to inner screw house misplace apart from above it is ok,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,worth every penny,excellent table with great finish,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,nice product,not much stable wood finishing and paint on legs are not satisfactory in terms of length and width its perfect,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,pretty good,very good,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,wonderful,thank you nice table good,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,wonderful,good quality,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,5,awesome,good and sturdy table for work from home,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,3,nice,a bit wobly the manula was not present the screw points a bit off,2
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,4,really nice,delivered in time with no damage table is quite good installation i faced difficulty since the stand wholes position are not accurate wrt table top,0
furlay Engineered Wood Study TableFree Standing Finish Color  Black Walnut Shelf DIYDoItYourself,3399,2,could be way better,seller should check all fitting things holes quality etc before delivery,1
